,Unnamed: 0,J,2,3,4,5,6,7,8,9,10,11,12,popup,lat,lon
431,431,6.99582338902148,48.1,63.7,81.7,79.3,118.3,250.3,292.9,229.3,114.1,82.5,37.0,カンヌン（江陵）〔カンウォン（江原）道〕 - 大韓民国 ,37.75,128.89
432,432,2.44630071599045,28.1,36.9,71.7,103.7,129.6,414.5,348.3,141.6,52.1,51.2,23.7,ソウル〔ソウル特別市〕 - 大韓民国 ,37.57,126.97
433,433,9.665871121718379,57.0,87.6,89.9,95.7,171.3,210.3,267.0,225.5,95.0,71.4,55.7,チェジュ（済州）〔チェジュ（済州）道〕 - 大韓民国 ,33.51,126.53
434,434,2.69988066825776,27.6,33.3,71.6,99.5,122.9,398.2,320.0,128.2,49.3,48.3,24.3,チュンチョン（春川）〔カンウォン（江原）道〕 - 大韓民国 ,37.9,127.74
435,435,3.95286396181384,34.8,57.1,72.9,84.8,212.6,252.2,278.5,139.0,60.5,55.7,30.2,チョンジュ（全州） - 大韓民国 ,35.82,127.15
436,436,2.87887828162291,20.7,53.9,65.7,79.0,147.1,199.7,226.2,145.5,34.9,36.8,17.0,テグ（大邱） - 大韓民国 ,35.88,128.62
437,437,4.340692124105009,36.6,50.6,82.1,91.8,167.3,306.7,299.9,152.5,59.3,48.9,28.9,テジョン（大田）〔テジョン広域市〕 - 大韓民国 ,36.37,127.37
438,438,5.11634844868735,49.7,89.6,140.9,154.3,188.4,326.9,266.5,160.5,79.7,50.6,32.9,プサン（釜山）〔プサン広域市〕 - 大韓民国 ,35.1,129.03
439,439,5.92183770883055,36.6,60.5,81.3,84.6,126.6,200.6,230.3,189.3,76.7,40.1,26.2,ポハン（浦項）〔キョンサン（慶尚）北道〕 - 大韓民国 ,36.03,129.38
440,440,4.6986873508353195,37.1,66.0,80.4,91.3,150.2,220.6,209.0,137.3,58.9,48.9,37.2,モクポ（木浦）〔チョルラ（全羅）南道〕 - 大韓民国 ,34.82,126.38
441,441,3.65453460620525,44.9,82.6,126.2,143.4,194.4,277.0,262.4,151.3,72.9,46.9,25.9,ヨス（麗水）〔チョルラ（全羅）南道〕 - 大韓民国 ,34.74,127.74
442,442,5.056682577565629,38.8,45.6,82.5,119.5,164.2,315.9,302.6,188.9,91.2,80.6,23.0,ウォンサン（元山）〔カンウォン（江原）道〕 - 朝鮮民主主義人民共和国 ,39.18,127.43
443,443,3.41587112171838,16.6,24.8,36.7,64.1,72.7,108.1,136.6,104.7,49.4,56.6,20.5,キムチェク（金策）〔ハムギョン（威鏡）北道〕 - 朝鮮民主主義人民共和国 ,40.67,129.2
444,444,0.686157517899761,18.7,24.3,52.7,106.1,129.7,245.8,263.2,81.8,61.0,42.9,15.6,シンウィジュ（新義州）〔ピョンアン（平安）北道〕 - 朝鮮民主主義人民共和国 ,40.1,124.38
445,445,1.53639618138425,15.7,21.0,56.4,89.0,106.9,316.0,236.3,109.0,42.6,42.5,17.2,ピョンヤン（平壌）〔ピョンヤン特別市〕 - 朝鮮民主主義人民共和国 ,39.03,125.78
446,446,1.62589498806683,10.6,11.9,28.8,61.8,93.8,132.3,114.3,51.2,30.3,21.9,20.4,ヘサン（恵山） - 朝鮮民主主義人民共和国 ,41.4,128.17
447,447,1.44689737470167,25.6,24.9,50.6,125.3,122.8,353.5,285.6,113.0,47.0,33.9,17.6,ヘジュ（海州）〔ファンヘ（黄海）南道〕 - 朝鮮民主主義人民共和国 ,38.03,125.7
448,448,0.775656324582339,9.8,25.1,95.8,71.4,111.6,175.5,300.1,111.3,40.1,30.2,27.5,中江 - 朝鮮民主主義人民共和国 ,41.78,126.88
449,449,2.22255369928401,11.2,15.9,16.9,15.0,6.9,4.1,13.5,21.0,25.8,22.3,9.4,アインセフラ - アルジェリア ,32.77,-0.6
450,450,0.462410501193318,1.4,1.2,2.7,0.5,0.2,0.0,0.6,3.5,0.5,0.6,0.7,アドラル - アルジェリア ,27.88,-0.18
451,451,10.277446300716,83.7,66.4,60.9,38.8,12.5,1.6,7.1,33.4,58.4,137.8,105.7,アルジェ - アルジェリア ,36.77,3.1
452,452,15.2744630071599,78.6,70.9,53.4,36.2,10.5,2.4,10.8,38.8,64.7,96.8,101.9,アンナバ - アルジェリア ,36.83,7.82
453,453,0.268496420047733,1.2,4.5,3.0,2.1,0.8,0.0,0.3,1.3,4.0,0.6,1.0,イナメナス - アルジェリア ,28.05,9.63
454,454,0.32816229116945106,0.9,2.7,1.7,1.5,2.3,0.1,0.4,1.7,2.3,0.6,1.4,イリジ - アルジェリア ,26.5,8.42
455,455,0.447494033412888,0.9,0.9,1.1,0.5,0.2,0.1,0.6,1.3,1.1,1.0,0.5,インサラー - アルジェリア ,27.23,2.5
456,456,2.87887828162291,3.6,7.0,8.9,1.7,0.7,0.3,1.0,6.8,6.1,6.1,5.8,ウェド - アルジェリア ,33.5,6.78
457,457,5.96658711217184,28.8,36.0,36.7,49.2,20.9,9.3,26.4,41.7,30.8,35.2,36.5,ウームエルブワギー - アルジェリア ,35.87,7.12
458,458,5.29534606205251,27.7,23.2,27.5,16.3,0.9,0.6,1.9,20.3,29.2,53.6,38.6,オラン港 - アルジェリア ,35.7,-0.65
459,459,16.6467780429594,94.8,56.9,71.4,39.4,11.3,2.4,10.9,63.3,90.0,127.1,143.0,カラ - アルジェリア ,36.9,8.45
460,460,1.11873508353222,3.1,8.9,5.8,2.7,2.0,1.0,3.0,11.6,5.8,6.5,4.5,ガルダイア - アルジェリア ,32.4,3.8
461,461,2.83412887828162,18.5,22.5,27.3,26.5,14.7,6.5,9.7,32.9,26.5,24.6,20.0,クサル - アルジェリア ,35.17,2.32
462,462,5.9516706443914105,33.5,46.9,42.4,61.9,26.4,27.3,36.9,52.9,41.6,32.8,37.8,ケンシェラ - アルジェリア ,35.47,7.08
463,463,12.783412887828199,68.2,70.9,57.3,47.1,15.6,3.1,18.8,47.6,53.9,67.6,76.8,ゲルマ - アルジェリア ,36.47,7.47
464,464,9.740453460620529,55.9,55.1,51.5,39.5,14.1,3.4,12.1,35.2,39.7,53.1,66.2,コンスタンティーヌ - アルジェリア ,36.28,6.62
465,465,1.2231503579952299,1.7,6.4,1.4,3.5,0.4,0.1,0.3,4.4,4.0,3.8,2.5,ゴレア - アルジェリア ,30.57,2.87
466,466,14.797136038186201,36.9,40.1,41.0,33.2,13.3,5.3,9.4,26.9,46.0,51.5,33.8,サイダ - アルジェリア ,34.87,0.15
467,467,8.5173031026253,50.3,37.1,50.0,29.3,7.1,1.7,4.2,18.3,32.0,59.3,44.2,シェリフ - アルジェリア ,36.22,1.33
468,468,8.50238663484487,35.6,32.3,34.5,22.9,6.5,1.3,3.2,19.7,34.4,56.5,44.2,シディベルアッベス - アルジェリア ,35.2,-0.62
469,469,20.6443914081146,123.3,92.9,76.2,53.0,13.4,2.6,15.9,57.2,110.2,148.7,173.1,ジジェル/ACHOUAT - アルジェリア ,36.8,5.88
470,470,24.9552505966587,122.5,90.7,71.7,54.9,13.5,2.3,15.4,66.0,117.8,144.1,173.7,ジジェル港 - アルジェリア ,36.82,5.88
471,471,0.0894988066825776,1.1,1.0,0.4,1.0,3.3,0.7,0.8,2.4,1.7,0.0,0.0,ジャネ - アルジェリア ,24.27,9.47
472,472,17.4671837708831,84.8,76.9,56.3,36.6,11.2,1.0,11.5,51.2,80.0,101.3,116.4,スキクダ - アルジェリア ,36.88,6.9
473,473,6.56324582338902,31.4,34.3,42.3,42.6,20.8,8.1,14.3,34.5,28.0,39.2,39.4,セティフ - アルジェリア ,36.18,5.25
474,474,0.164081145584726,0.9,5.2,0.1,1.5,5.7,7.5,18.5,6.5,8.2,0.4,0.6,タマンラセット - アルジェリア ,22.8,5.43
475,475,7.7118138424821,47.9,45.9,47.4,30.2,12.6,2.7,9.1,27.7,33.5,46.4,40.8,ティアレット - アルジェリア ,35.35,1.47
476,476,17.9743436754177,87.8,82.8,81.1,57.6,10.5,1.9,9.3,46.4,68.7,116.9,119.7,ティジウーズー - アルジェリア ,36.7,4.05
477,477,4.41527446300716,22.8,34.6,38.0,36.9,23.3,15.6,27.0,48.7,34.8,31.8,29.1,ティベッサ - アルジェリア ,35.42,8.12
478,478,0.6115751789976129,1.1,2.5,1.0,2.7,0.2,0.2,1.0,3.1,1.5,2.8,1.8,ティミムン - アルジェリア ,29.25,0.28
479,479,0.417661097852029,6.7,3.3,1.1,1.0,1.2,0.7,5.0,11.2,18.8,4.9,4.4,ティンドゥーフ - アルジェリア ,27.7,-8.17
480,480,9.979116945107402,54.0,38.8,45.0,33.5,4.5,0.9,2.2,16.3,44.0,95.7,66.3,テネス - アルジェリア ,36.5,1.33
481,481,15.3341288782816,93.3,76.7,88.9,60.2,11.3,1.7,14.7,56.8,69.1,129.3,123.3,デリス - アルジェリア ,36.92,3.95
482,482,1.77505966587112,3.6,8.3,7.1,2.8,0.7,0.6,2.2,6.7,5.6,5.4,4.9,トゥグルト - アルジェリア ,33.12,6.13
483,483,6.503579952267299,37.4,40.2,35.6,27.9,4.2,1.2,2.5,15.0,27.9,46.2,35.9,トレムセン - アルジェリア ,35.02,-1.47
484,484,2.13305489260143,13.3,20.2,23.3,18.2,11.9,5.3,24.8,24.8,33.9,31.7,14.3,ナーマ - アルジェリア ,33.27,-0.3
485,485,0.447494033412888,2.5,4.4,2.9,2.0,0.3,0.0,0.3,4.1,4.5,4.2,3.6,ハッシメサウド - アルジェリア ,31.67,6.15
486,486,4.579355608591889,23.7,33.2,38.8,48.1,17.4,5.4,22.5,30.6,24.6,24.3,24.3,バトナ - アルジェリア ,35.75,6.32
487,487,3.69928400954654,16.3,29.2,28.5,22.1,14.1,7.1,14.2,30.5,36.2,29.4,24.1,バヤド - アルジェリア ,33.67,1.0
488,488,2.43138424821002,8.4,15.0,16.6,9.8,3.6,1.2,2.4,17.7,14.6,14.6,9.4,ビスクラ - アルジェリア ,34.8,5.73
489,489,11.5453460620525,66.8,62.4,51.1,39.6,10.6,4.9,13.0,34.4,43.3,69.5,79.3,ブイラ - アルジェリア ,36.38,3.88
490,490,3.9677804295942707,15.7,14.3,24.3,22.2,12.3,6.5,8.0,23.3,27.2,18.7,11.4,ブーサアーダ - アルジェリア ,35.33,4.2
491,491,0.760739856801909,9.9,10.7,6.1,5.4,4.9,2.1,3.0,10.1,16.7,18.1,7.3,ベシャル - アルジェリア ,31.5,-2.25
492,492,22.4343675417661,91.3,63.6,55.7,47.2,9.9,9.5,12.4,56.4,75.6,111.8,138.2,ベジャイア港 - アルジェリア ,36.75,5.1
493,493,18.615751789976102,100.5,78.6,60.5,43.1,13.0,3.9,12.5,50.2,71.8,100.6,113.0,ベジャイア空港 - アルジェリア ,36.72,5.07
494,494,0.462410501193318,2.1,5.3,1.7,1.1,0.8,0.5,2.1,6.8,6.9,3.2,2.4,ベニアッベス - アルジェリア ,30.13,-2.17
495,495,9.30787589498807,46.4,37.5,26.8,23.2,5.2,0.8,1.0,15.2,35.6,65.2,43.8,ベニサーフ - アルジェリア ,35.3,-1.35
496,496,5.63842482100239,26.2,30.2,35.6,38.2,22.3,9.0,15.7,38.4,31.2,34.4,34.3,ボルジブーアレーリジ - アルジェリア ,36.07,4.77
497,497,6.6527446300715996,32.5,37.9,42.0,23.0,4.3,2.1,5.1,16.0,30.6,44.3,31.2,マグニア - アルジェリア ,34.82,-1.78
498,498,3.1324582338902096,12.5,16.6,19.2,19.6,7.0,3.3,5.2,19.3,22.8,19.7,25.5,ムシラ - アルジェリア ,35.67,4.5
499,499,2.56563245823389,17.7,27.8,24.0,21.0,8.9,5.6,12.8,28.1,25.7,29.4,16.0,メシェリア - アルジェリア ,33.58,-0.28
500,500,18.2577565632458,95.4,87.8,77.3,52.9,11.2,3.0,7.8,43.6,48.9,103.8,99.2,メデア - アルジェリア ,36.28,2.73
501,501,8.72613365155131,46.4,36.5,38.7,23.1,3.0,1.1,1.7,23.8,34.8,70.2,48.3,モスタガネム - アルジェリア ,35.88,0.12
502,502,1.67064439140811,7.6,11.9,17.2,11.9,7.7,5.9,12.0,22.8,21.3,13.1,14.8,ラグワト - アルジェリア ,33.77,2.93
503,503,0.894988066825776,2.0,5.2,2.2,1.5,0.3,0.1,0.7,4.6,5.6,4.8,3.3,ワルグラ - アルジェリア ,31.93,5.4
504,504,0.0298329355608592,0.0,1.6,0.3,0.3,0.0,0.0,0.0,0.3,0.7,0.1,0.1,アスワン - エジプト ,23.96,32.82
505,505,6.38424821002387,35.5,17.7,2.4,0.7,0.1,0.0,0.0,0.4,7.7,12.4,15.2,アリーシュ - エジプト ,31.07,33.84
506,506,0.0298329355608592,2.4,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,シワ - エジプト ,29.2,25.48
507,507,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ファラーフラ - エジプト ,27.06,27.99
508,508,0.894988066825776,3.2,8.9,0.9,0.0,0.0,0.0,0.0,0.2,1.2,1.2,8.1,ヘルワン - エジプト ,29.86,31.35
509,509,5.474343675417661,18.5,10.4,3.3,1.4,0.0,0.0,0.0,0.6,10.2,22.9,29.6,マルサマトルーフ - エジプト ,31.33,27.22
510,510,2.2673031026253,24.7,55.4,71.3,110.6,136.0,240.4,267.3,151.9,49.4,17.7,7.0,アディスアベバ - エチオピア ,9.03,38.75
511,511,5.25059665871122,40.6,70.9,94.9,96.4,111.7,128.4,103.8,87.3,105.8,36.0,24.2,アワサ - エチオピア ,7.08,38.48
512,512,2.37171837708831,6.8,27.1,78.8,139.2,161.3,245.9,313.4,202.3,104.9,29.4,25.5,デブラマルコス - エチオピア ,10.33,37.67
513,513,0.35799522673031003,0.6,10.0,34.3,104.4,184.1,375.2,353.8,190.8,104.9,16.8,2.6,バヒルダール - エチオピア ,11.6,37.42
514,514,1.95405727923628,28.9,52.2,86.9,140.0,154.2,92.4,20.7,45.7,57.0,40.3,42.2,アクラ - ガーナ ,5.6,-0.17
515,515,4.66885441527446,56.4,86.6,161.6,174.8,171.6,131.9,78.5,168.8,171.4,63.8,34.8,クマシ - ガーナ ,6.72,-1.6
516,516,3.62470167064439,35.4,62.7,119.5,222.1,246.2,105.1,41.0,72.3,148.7,60.9,23.2,タコラディ - ガーナ ,4.88,-1.77
517,517,0.0447494033412888,0.3,0.2,0.7,19.1,218.4,572.5,591.1,434.2,250.7,24.9,0.1,ボラマ - ギニアビサウ ,11.58,-15.48
518,518,12.1270883054893,30.8,81.8,157.7,133.8,113.9,180.8,177.8,81.5,96.1,62.8,70.1,エルドレット - ケニア ,0.5,35.31
519,519,1.62589498806683,4.8,43.1,66.3,13.0,6.2,6.7,12.2,15.4,37.3,90.8,64.7,ガリッサ - ケニア ,-0.48,39.65
520,520,13.6336515513127,49.2,88.6,122.6,96.8,28.8,21.7,16.6,18.3,51.2,126.8,100.6,ナイロビ - ケニア ,-1.33,36.92
521,521,3.62470167064439,2.4,47.7,163.2,315.8,176.8,135.6,62.4,46.4,93.0,67.7,31.4,マリンディ - ケニア ,-3.23,38.56
522,522,10.635441527446302,13.9,61.8,164.3,103.5,16.8,22.3,14.4,15.2,123.3,102.5,41.9,モヤレ - ケニア ,3.6,39.05
523,523,8.21897374701671,80.5,145.7,134.7,152.8,128.6,145.1,154.9,182.0,180.9,164.1,71.9,インプフォンド - コンゴ（共和国） ,1.62,18.07
524,524,5.32517899761337,61.6,125.9,123.3,162.7,154.6,99.8,187.2,208.6,214.2,167.2,72.3,ウェッソ - コンゴ（共和国） ,1.62,16.05
525,525,23.0310262529833,135.4,179.3,201.2,141.7,3.6,0.4,4.3,43.2,170.4,259.3,240.6,ブラザビル - コンゴ（共和国） ,-4.25,15.25
526,526,27.938544152744598,221.6,196.6,128.1,38.4,1.2,1.2,4.7,16.3,115.5,210.4,171.2,ポワントノワール - コンゴ（共和国） ,-4.82,11.9
527,527,14.304892601432002,142.8,140.1,138.0,176.5,102.3,48.5,146.2,230.9,298.3,181.1,135.5,マクア - コンゴ（共和国） ,-0.02,15.65
528,528,28.4606205250597,167.2,188.1,248.9,169.6,14.6,4.5,8.7,49.3,136.4,273.6,274.3,キンシャサ - コンゴ（民主共和国） ,-4.38,15.43
529,529,4.29594272076372,36.8,82.6,159.4,266.0,411.5,159.9,45.0,73.6,216.6,188.7,81.2,アビジャン - コートジボワール ,5.25,-3.93
530,530,2.5805489260143197,74.7,115.2,225.0,173.6,184.4,101.3,104.9,134.2,164.2,106.9,41.0,ガニョア - コートジボワール ,6.13,-5.95
531,531,5.0417661097852,28.1,54.6,127.3,216.5,344.4,99.8,49.7,49.2,187.5,149.2,72.4,ササンドラ - コートジボワール ,4.95,-6.08
532,532,8.29355608591886,53.0,58.6,113.5,347.1,371.1,267.3,168.4,274.4,228.4,190.7,113.1,タブー - コートジボワール ,4.42,-7.37
533,533,2.80429594272076,39.7,113.3,150.9,127.3,171.7,61.4,84.1,107.4,141.7,66.9,12.0,ディンボクロ - コートジボワール ,6.65,-4.7
534,534,2.13305489260143,18.4,76.7,155.3,167.5,134.4,103.1,82.1,154.6,134.6,39.1,7.5,ボンドゥク - コートジボワール ,8.05,-2.78
535,535,26.3424821002387,142.9,88.5,17.0,1.1,0.0,0.3,0.0,3.4,19.1,76.9,127.3,リビングストン - ザンビア ,-17.82,25.82
536,536,18.8394988066826,115.6,71.5,35.3,4.1,5.2,0.8,0.0,5.4,29.2,65.0,105.3,ブラワヨ - ジンバブエ ,-20.15,28.62
537,537,3.74403341288783,30.2,21.5,11.2,2.3,1.0,0.0,0.9,4.1,19.9,39.2,35.6,イエロ島 - スペイン（カナリア諸島） ,27.82,-17.89
538,538,4.41527446300716,31.9,27.5,10.4,3.5,0.4,0.0,0.4,3.2,27.0,35.8,36.3,サンタクルスデテネリフェ - スペイン（カナリア諸島） ,28.45,-16.25
539,539,2.4761336515513097,22.9,12.6,8.2,0.5,0.3,0.0,2.0,2.8,15.7,14.2,32.8,テネリフェ島/TENERIFE SUR - スペイン（カナリア諸島） ,28.05,-16.56
540,540,1.96897374701671,10.0,9.8,4.6,0.7,0.0,0.0,0.3,2.0,11.5,13.6,21.3,フエルテベントゥラ空港 - スペイン（カナリア諸島） ,28.44,-13.86
541,541,3.74403341288783,18.0,11.1,5.0,0.8,0.3,0.0,0.5,4.9,21.5,17.5,29.7,ラスパルマス - スペイン（カナリア諸島） ,27.92,-15.39
542,542,4.16169451073986,62.8,27.6,16.3,4.3,2.3,1.0,1.6,13.4,51.9,61.6,65.0,ラパルマ島 - スペイン（カナリア諸島） ,28.63,-17.75
543,543,1.7153937947494,19.9,9.5,3.4,1.3,0.1,0.0,0.3,1.6,12.8,19.7,22.2,ランサローテ空港 - スペイン（カナリア諸島） ,28.95,-13.6
544,544,11.0381861575179,67.1,68.2,38.8,16.1,10.5,5.4,4.7,10.5,55.8,94.4,76.3,ロスロデオス空港 - スペイン（カナリア諸島） ,28.48,-16.33
545,545,16.020286396181397,100.1,100.0,81.5,27.3,10.5,0.2,1.0,13.2,67.1,138.7,107.5,セウタ - スペイン（セウタ・メリリャ） ,35.91,-5.34
546,546,8.204057279236281,51.7,40.2,39.8,17.8,8.3,0.3,4.0,20.5,48.9,59.1,54.0,メリリャ - スペイン（セウタ・メリリャ） ,35.28,-2.96
547,547,0.0,0.0,0.0,0.3,111.3,0.5,8.3,33.2,6.2,10.8,0.0,0.0,アトバラ - スーダン ,17.7,33.97
548,548,0.0,0.0,0.0,0.1,0.7,0.0,3.5,4.0,1.3,0.2,0.0,0.0,アブーハメッド - スーダン ,19.53,33.32
549,549,0.0,0.0,0.0,0.9,9.3,33.7,122.8,169.6,90.1,11.3,0.0,0.1,アロマ - スーダン ,13.17,32.67
550,550,0.0,0.0,0.2,2.6,21.5,37.0,121.6,166.0,59.9,20.1,0.0,0.0,オベイド - スーダン ,13.17,30.23
551,551,0.0,0.0,2.3,7.2,32.1,72.1,170.2,218.3,84.1,33.1,5.7,0.0,カダーリフ - スーダン ,14.03,35.4
552,552,0.0,0.0,0.2,2.2,13.2,11.8,50.7,80.4,46.3,7.2,0.0,0.0,カッサラ - スーダン ,15.47,36.4
553,553,0.0,0.0,0.0,0.0,1.5,0.0,0.3,6.0,1.9,1.4,0.0,0.0,クライマ - スーダン ,18.55,31.85
554,554,0.0,0.0,2.3,1.5,24.3,58.3,119.5,154.5,68.0,28.4,0.1,0.0,センナール - スーダン ,13.55,33.62
555,555,0.0,0.0,0.0,0.0,0.3,0.1,2.5,6.4,1.0,0.3,0.0,0.0,ドゥンクラ - スーダン ,19.17,30.48
556,556,0.0,0.0,0.0,0.5,25.5,45.2,101.8,126.0,70.1,28.8,0.1,0.0,ヌフード - スーダン ,12.7,28.43
557,557,0.0,0.0,0.0,0.0,3.4,2.8,23.8,62.7,48.6,9.9,0.0,0.0,ハルツーム - スーダン ,15.6,32.55
558,558,0.134248210023866,0.2,0.4,1.9,1.4,0.3,3.6,2.6,0.0,15.3,23.9,11.0,ブールスーダン - スーダン ,19.58,37.22
559,559,0.0,0.0,0.0,0.2,12.7,38.0,101.7,106.0,48.0,8.7,1.6,0.0,ワドゥマダニ - スーダン ,14.4,33.48
560,560,62.6491646778043,237.8,201.3,185.2,144.7,92.1,79.5,132.5,174.5,202.1,236.8,296.2,セイシェル国際空港 - セイシェル ,-4.67,55.52
561,561,0.0298329355608592,1.3,0.3,0.0,3.8,37.5,112.2,236.1,181.2,48.3,3.6,0.4,カオラック - セネガル ,14.13,-16.07
562,562,0.0149164677804296,0.1,0.8,3.6,58.3,138.0,248.2,319.8,308.4,99.7,5.6,0.2,ケドゥーグー - セネガル ,12.57,-12.22
563,563,0.0298329355608592,0.0,0.2,0.1,22.4,120.4,247.1,362.6,287.6,90.8,6.6,0.2,コルダ - セネガル ,12.88,-14.97
564,564,0.0,1.0,0.4,0.1,0.0,8.0,41.5,125.7,112.8,25.2,0.3,0.4,サンルイ - セネガル ,16.05,-16.45
565,565,0.0596658711217184,0.0,0.0,0.0,3.4,79.5,337.1,494.2,376.3,125.4,1.3,0.2,ジギンショール - セネガル ,12.55,-16.27
566,566,0.0149164677804296,0.1,0.4,0.1,16.7,85.3,147.0,231.1,201.2,58.8,0.6,0.3,タンバクンダ - セネガル ,13.77,-13.68
567,567,0.0,0.7,0.1,0.0,0.3,8.7,55.3,166.9,140.4,27.1,0.8,1.0,ダカール - セネガル ,14.73,-17.5
568,568,0.0149164677804296,0.2,0.2,0.0,0.2,26.3,79.5,208.5,175.4,23.8,0.1,0.0,ディウルベル - セネガル ,14.65,-16.23
569,569,0.14916467780429601,1.9,0.2,0.2,0.5,10.1,48.0,91.4,81.0,5.6,1.1,1.1,ポドル - セネガル ,16.65,-14.93
570,570,0.0298329355608592,1.3,0.1,0.0,1.8,28.3,90.0,141.8,101.8,17.6,0.4,0.3,マタム - セネガル ,15.63,-13.25
571,571,0.0149164677804296,0.3,0.7,0.1,1.5,20.7,81.5,151.1,129.9,31.3,0.0,3.6,ランゲール - セネガル ,15.38,-15.12
572,572,41.751193317422405,200.6,217.0,113.6,16.4,0.9,2.5,1.2,1.7,10.3,59.0,193.8,ソンゲア - タンザニア ,-10.68,35.58
573,573,26.7452267303103,149.3,192.5,156.4,30.4,1.8,1.7,2.1,5.3,29.9,108.7,235.2,タボラ - タンザニア ,-5.08,32.83
574,574,7.965393794749399,66.0,167.6,259.5,162.8,22.0,16.5,15.3,21.8,79.0,121.7,135.2,ダルエスサラーム - タンザニア ,-6.87,39.2
575,575,23.4337708830549,123.1,89.8,49.7,3.6,0.3,0.0,0.0,0.2,1.9,28.4,165.9,ドドマ - タンザニア ,-6.17,35.77
576,576,27.804295942720803,193.2,255.8,181.3,56.4,8.8,9.6,10.4,15.0,36.3,50.4,148.2,ムトワラ - タンザニア ,-10.27,40.18
577,577,17.0942720763723,81.5,134.7,179.8,81.0,28.4,5.4,19.7,29.9,124.6,169.1,159.4,ムワンザ - タンザニア ,-2.47,32.92
578,578,0.0,0.0,0.3,2.5,30.1,55.6,178.2,196.0,89.0,21.9,0.0,0.0,ンジャメナ - チャド ,12.13,15.03
579,579,3.8633651551312598,18.5,34.1,28.1,24.0,10.2,4.5,13.6,54.2,38.4,22.2,27.8,カイルアン - チュニジア ,35.67,10.1
580,580,2.46121718377088,10.5,15.5,18.2,12.6,3.4,2.6,6.0,18.1,18.7,15.6,13.1,ガフサ - チュニジア ,34.42,8.82
581,581,3.4606205250596695,12.5,17.6,17.2,7.8,1.9,1.0,2.2,23.6,22.5,18.0,21.0,ガベス - チュニジア ,33.88,10.1
582,582,9.65095465393795,59.9,54.8,42.8,37.3,13.5,4.6,14.5,39.0,46.8,59.2,61.6,ジュンドゥーバ - チュニジア ,36.48,8.8
583,583,8.80071599045346,56.3,47.5,37.5,23.0,11.8,4.1,13.8,46.0,56.6,53.6,63.0,チュニス/カルタゴ - チュニジア ,36.83,10.23
584,584,1.02923627684964,24.3,70.4,143.3,160.9,186.4,217.8,229.5,203.2,136.8,19.4,6.0,アタクパメ - トーゴ ,7.58,1.12
585,585,0.223747016706444,2.5,11.6,67.8,112.1,143.7,196.7,243.1,184.8,90.2,2.3,0.0,サンサネマンゴ - トーゴ ,10.37,0.47
586,586,0.313245823389022,16.9,33.9,112.3,129.2,167.5,212.2,269.5,253.6,107.9,12.7,0.1,ソコデ - トーゴ ,8.98,1.15
587,587,1.0889021479713599,30.1,106.8,118.0,147.8,178.8,80.7,49.8,125.5,149.7,40.1,14.8,タブリグボ - トーゴ ,6.58,1.5
588,588,0.14916467780429601,3.3,21.2,87.0,142.0,210.4,214.6,278.8,270.8,168.6,21.2,2.4,ニアムトゥグー - トーゴ ,9.77,1.1
589,589,1.17840095465394,17.7,68.8,114.7,154.6,170.4,57.6,22.5,73.2,121.5,24.8,4.2,ロメ - トーゴ ,6.17,1.25
590,590,0.0,0.1,9.5,44.8,82.0,155.2,221.3,313.9,195.9,30.9,0.3,0.0,バウチ - ナイジェリア ,10.28,9.82
591,591,0.0,0.6,4.5,46.1,131.0,181.9,186.3,270.3,258.2,135.6,1.6,0.0,ミナ - ナイジェリア ,9.62,6.53
592,592,0.0,0.4,2.8,29.2,91.3,153.4,144.8,164.1,166.1,71.8,2.1,0.0,ヨラ - ナイジェリア ,9.23,12.47
593,593,15.9606205250597,105.4,90.8,37.9,8.0,0.1,0.0,0.2,2.6,9.5,15.9,38.7,ウィントフック - ナミビア ,-22.57,17.1
594,594,10.2625298329356,81.4,78.4,16.8,1.2,0.0,0.0,0.1,2.9,11.2,14.8,45.8,オコーケジョ - ナミビア ,-19.18,15.92
595,595,14.3198090692124,72.1,44.2,18.0,4.6,0.3,0.4,1.1,11.5,22.9,18.0,47.7,ゴバビス - ナミビア ,-22.47,18.97
596,596,0.0,0.0,0.7,0.2,5.4,9.9,55.3,69.9,23.1,0.1,0.0,0.0,アガデズ - ニジェール ,16.97,7.98
597,597,0.0,0.4,1.9,17.6,84.2,109.9,171.1,276.7,137.5,34.3,0.1,0.0,ガヤ - ニジェール ,11.88,3.45
598,598,0.0,0.0,0.2,1.1,8.2,44.0,91.9,161.8,65.8,7.7,0.0,0.0,グレ - ニジェール ,13.98,10.3
599,599,0.0,0.3,0.0,1.1,16.8,44.2,123.5,165.8,64.5,8.5,0.0,0.2,ジンデル - ニジェール ,13.78,8.98
600,600,0.0298329355608592,0.4,0.0,1.0,18.4,50.8,93.0,132.8,62.7,11.2,0.0,0.0,タウア - ニジェール ,14.9,5.25
601,601,0.0,0.4,2.9,1.4,18.1,59.3,114.9,163.0,106.3,8.1,0.1,0.0,ティラベリ - ニジェール ,14.2,1.45
602,602,0.0,0.0,0.5,11.6,24.9,81.2,141.7,192.3,85.8,18.2,0.0,0.0,ニアメ - ニジェール ,13.48,2.17
